name,description,address,city,region,province,postal_code,phone,fax,hours,url,latitude,longitude,distance,materials,pickup,dropoff,notes,groups,curbside,municipal,national,event_only
"USPS Post Office Box Lobby Recycling Program","US Post Office","732 Deepdene Rd","Baltimore","Baltimore City","MD","21210","8002758777","0","","https://www.usps.com/","39.35666","-76.63317","1.32200955110615","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","US Post Office","732 Deepdene Rd","Baltimore","Baltimore City","MD","21210","0","0","","https://www.usps.com/ship/recycle-through-usps.htm","39.35666","-76.63317","1.32200955110615","Inkjet Printer Cartridges; Video Game Consoles; PlayStation Consoles","false","true","Free, postage-paid Mail Back envelopes can be found on display in the lobby. There is no limit to the number of envelopes customers may take. The contents of the envelope must weigh less than 13 ounces and the envelope must be able to seal completely. For more details visit<a href="http://www.maxback.com/mxb-postoffice-collaboration" target="_blank">MaxBack</a>.","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","1800 E Northern Pkwy","Baltimore","Baltimore City","MD","21239","8002758777","0","","https://www.usps.com/","39.36703","-76.58202","1.54298325828327","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","US Post Office","1800 E Northern Pkwy","Baltimore","Baltimore City","MD","21239","0","0","","https://www.usps.com/ship/recycle-through-usps.htm","39.36703","-76.58202","1.54298325828327","Inkjet Printer Cartridges; Video Game Consoles; PlayStation Consoles","false","true","Free, postage-paid Mail Back envelopes can be found on display in the lobby. There is no limit to the number of envelopes customers may take. The contents of the envelope must weigh less than 13 ounces and the envelope must be able to seal completely. For more details visit<a href="http://www.maxback.com/mxb-postoffice-collaboration" target="_blank">MaxBack</a>.","","false","false","false","false"
"York Road Substation","York Road Substation","4325 York Rd","Baltimore","Baltimore City","MD","21212","4103966551","0","Monday: 7:00 AM - 10:30 PM Tuesday: 7:00 AM - 10:30 PM Wednesday: 7:00 AM - 10:30 PM Thursday: 7:00 AM - 10:30 PM Friday: 7:00 AM - 10:30 PM ","http://publicworks.baltimorecity.gov/","39.34245","-76.60937","1.54449681285508","Plastic #1 (PETE); Plastic #2 (HDPE); Plastic #2 (Color HDPE); Plastic #3 (PVC); Plastic #4 (LDPE); Plastic #5 (Polypropylene); Plastic #6 (Polystyrene); Plastic #7; Aluminum Cans; Glass (Blue); Books (Reuse); Book Recycling; Glass (Brown); Brown Paper Bags; Cardboard; Catalogs; Chipboard; Glass (Clear); Computer Paper; Gift Boxes; Glass (Green); Greeting Cards; Magazines; Paper (Mixed); Newspapers; Glass (Other); Paperboard; Phone books; Tin or Steel Cans; Office Paper","false","true","","","false","false","false","false"
"Baltimore City York Road Substation","","4325 York Rd","Baltimore","","MD","21212","4103966551","0","","https://publicworks.baltimorecity.gov","39.3419606","-76.6082811","1.58207582060554","","false","false","","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","5730 Cottonworth Ave","Baltimore","Baltimore City","MD","21209","8002758777","0","","https://www.usps.com/","39.36729","-76.64935","2.06853981981122","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","US Post Office","5730 Cottonworth Ave","Baltimore","Baltimore City","MD","21209","0","0","","https://www.usps.com/ship/recycle-through-usps.htm","39.36729","-76.64935","2.06853981981122","Inkjet Printer Cartridges; Video Game Consoles; PlayStation Consoles","false","true","Free, postage-paid Mail Back envelopes can be found on display in the lobby. There is no limit to the number of envelopes customers may take. The contents of the envelope must weigh less than 13 ounces and the envelope must be able to seal completely. For more details visit<a href="http://www.maxback.com/mxb-postoffice-collaboration" target="_blank">MaxBack</a>.","","false","false","false","false"
"Whole Foods Market","","1330 Smith Avenue","Baltimore","","MD","21209","4105326700","0","","https://www.preserve.eco/","39.3684185","-76.6498445","2.10273743846666","","false","false","","","false","false","false","false"
"Whole Foods Market","Whole Foods Market","1330 Smith Ave","Baltimore","Baltimore City","MD","21209","4105326700","0","","http://www.wholefoodsmarket.com/","39.36782","-76.65008","2.11071931829553","Plastic #5 (Polypropylene); Plastic Shopping Bags; Alkaline/Single-Use Batteries; Gift Cards; Cork; Water Filters; Bubble Wrap (Reuse); Food Storage Bags; Video Game Consoles; PlayStation Consoles","false","true","Most Whole Foods stores participate in a variety of recycling programs. Items accepted may vary slightly by location - check with your local store to see what they are currently accepting.","","false","false","false","false"
"Firestone Complete Auto Care","","6810 Loch Raven Blvd","Baltimore","","MD","21286","4108236155","0","","https://www.firestonecompleteautocare.com/","39.3837223","-76.5782847","2.1728340382235","","false","false","","","false","false","false","false"
"Firestone Complete Auto Care Store","Firestone Complete Auto Care Store","6810 Loch Raven Blvd","Towson","Baltimore","MD","21286","4105360244","0","","http://www.firestonecompleteautocare.com/","39.38366","-76.57794","2.18498556676792","Lead Acid (Pb) Batteries; Used Motor Oil; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"MOM's Organic Market","","711 W. 40th St.","Baltimore","","MD","21211","6672192500","0","","https://momsorganicmarket.com/","39.3362791","-76.6302579","2.22762610325424","","false","false","","","false","false","false","false"
"Call2Recycle at RadioShack","Call2Recycle at RadioShack","917 Taylor Ave","Towson","Baltimore","MD","21286","4108211146","0","","http://www.radioshack.com/","39.38641","-76.579","2.26066052458088","Cell Phones; Ni-Cd Batteries; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Video Game Consoles; PlayStation Consoles","false","true","As the first national retailer to partner with Call2Recycle, RadioShack is at the forefront of the rechargeable battery recycling cause and is pleased to offer battery recycling at thousands of convenient RadioShack locations for free.  Simply drop them off at your local RadioShack and theyll take care of the rest.  Ask a store associate for more details.","","false","false","false","false"
"Call2Recycle at RadioShack","Call2Recycle at RadioShack","1034 W 41st St","Baltimore","Baltimore City","MD","21211","8506687960","0","","http://www.radioshack.com/","39.33764","-76.63483","2.27363623750494","Cell Phones; Ni-Cd Batteries; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Video Game Consoles; PlayStation Consoles","false","true","As the first national retailer to partner with Call2Recycle, RadioShack is at the forefront of the rechargeable battery recycling cause and is pleased to offer battery recycling at thousands of convenient RadioShack locations for free.  Simply drop them off at your local RadioShack and theyll take care of the rest.  Ask a store associate for more details.","","false","false","false","false"
"Walgreens","Walgreens","2560 Quarry Lake Dr","Baltimore","Baltimore","MD","21209","4104864966","0","","http://www.walgreens.com","39.36892","-76.65391","2.32248314471835","Cell Phones; Inkjet Printer Cartridges; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Walmart","Walmart","1238 Putty Hill Ave Ste 5","Towson","Baltimore","MD","21286","4104944610","0","","http://www.walmart.com","39.39298","-76.58568","2.36436673765863","Lead Acid (Pb) Batteries; Plastic Shopping Bags; Food Storage Bags; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Target","Target","1238 Putty Hill Ave","Towson","Baltimore","MD","21286","4108234423","0","","http://www.target.com/","39.39298","-76.58568","2.36436673765863","Aluminum Cans; Cell Phones; Inkjet Printer Cartridges; MP3 Players; Plastic #1 (PETE); Plastic #2 (HDPE); Plastic Shopping Bags; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","101 W Chesapeake Ave","Baltimore","Baltimore","MD","21285","8002758777","0","","https://www.usps.com/","39.39958","-76.60546","2.42100192361917","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","US Post Office","101 W Chesapeake Ave","Towson","Baltimore","MD","21285","0","0","","https://www.usps.com/ship/recycle-through-usps.htm","39.39958","-76.60546","2.42100192361917","Inkjet Printer Cartridges; Video Game Consoles; PlayStation Consoles","false","true","Free, postage-paid Mail Back envelopes can be found on display in the lobby. There is no limit to the number of envelopes customers may take. The contents of the envelope must weigh less than 13 ounces and the envelope must be able to seal completely. For more details visit<a href="http://www.maxback.com/mxb-postoffice-collaboration" target="_blank">MaxBack</a>.","","false","false","false","false"
"Baltimore County Curbside Recycling","Baltimore County Curbside Recycling","400 Washington Ave","Towson","Baltimore","MD","21204","4108872000","0","","http://www.baltimorecountymd.gov/","39.39968","-76.6055","2.42761557347506","Aerosol Spray Cans; Aluminum Cans; Book Recycling; Brown Paper Bags; Cardboard; Catalogs; Computer Paper; Dairy Tubs; Glass (Brown); Glass (Clear); Glass (Green); Greeting Cards; Magazines; Milk Cartons; Newspapers; Office Paper; Paper (Mixed); Paperboard; Phone books; Plastic #1 (PETE); Plastic #2 (HDPE); Plastic #3 (PVC); Plastic #4 (LDPE); Plastic #5 (Polypropylene); Plastic #6 (Polystyrene); Plastic #7; Rigid Plastics; Shredded Paper; Tin or Steel Cans; Compostable Plastic","false","false","","","true","false","false","false"
"Sprint","Sprint","1258 Putty Hill Ave","Towson","Baltimore","MD","21286","4102967100","0","Monday: 10:00 AM - 8:00 PM Tuesday: 10:00 AM - 8:00 PM Wednesday: 10:00 AM - 8:00 PM Thursday: 10:00 AM - 8:00 PM Friday: 10:00 AM - 8:00 PM Saturday: 10:00 AM - 7:00 PM Sunday: 12:00 PM - 5:00 PM ","http://green.sprint.com/","39.39309","-76.58358","2.43575406662936","Cell Phones; Video Game Consoles; PlayStation Consoles","false","true","Donations will benefit the Easter Seals.  This site is located next to Barnes & Noble Booksellers.","","false","false","false","false"
"Call2Recycle at Lowe's","Call2Recycle at Lowe's","1400 Taylor Ave","Parkville","Baltimore","MD","21234","4103725274","0","Monday: 6:00 AM - 10:00 PM Tuesday: 6:00 AM - 10:00 PM Wednesday: 6:00 AM - 10:00 PM Thursday: 6:00 AM - 10:00 PM Friday: 6:00 AM - 10:00 PM Saturday: 6:00 AM - 10:00 PM Sunday: 8:00 AM - 8:00 PM ","http://www.lowes.com/","39.38316","-76.57077","2.48482414252595","Cell Phones; Compact Fluorescent Lights; Ni-Cd Batteries; Plastic Shopping Bags; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Video Game Consoles; PlayStation Consoles","false","true","As an environmentally-committed retailer, Lowes offers a recycling center near store entrances to give consumers a free and easy way to properly dispose of rechargeable batteries, cell phones, CFLs and plastic shopping bags; materials that otherwise could be potentially harmful to the environment.  Look for the recycling center or ask a store associate for more details.","","false","false","false","false"
"Home Depot","Home Depot","2501 Cleanleigh Dr","Parkville","Baltimore","MD","21234","4106618555","0","","http://www.homedepot.com","39.37329","-76.56401","2.56530766162367","Compact Fluorescent Lights; Batteries (Rechargeable); Video Game Consoles; PlayStation Consoles","false","true","Home Depot accepts compact fluorescent bulbs and used power tool rechargeable batteries. Look for the orange drop boxes, usually located near the front entrance near the customer service desk.","","false","false","false","false"
"Call2Recycle at the Home Depot","Call2Recycle at the Home Depot","2501 Cleanleigh Dr","Parkville","Baltimore","MD","21234","4106618555","0","","http://www.homedepot.com/","39.37329","-76.56401","2.56530766162367","Cell Phones; Compact Fluorescent Lights; Ni-Cd Batteries; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Video Game Consoles; PlayStation Consoles; Batteries (Rechargeable); Cell Phone Batteries; Li-Ion Batteries; Ni-Cd Batteries; Ni-MH Batteries; Small Sealed Lead Acid Batteries","false","true","The Home Depot accepts used rechargeable batteries and compact fluorescent bulbs. Look for the orange drop boxes, usually located near the front entrance near the customer service desk, or ask a store associate for more details.","Call2Recycle","false","false","false","false"
"Shopper's--Baltimore","Shopper's--Baltimore","803 Goucher Blvd","Towson","Baltimore","MD","21286","4103211255","0","","","39.39713","-76.58582","2.60185914243434","Plastic Shopping Bags; Food Storage Bags; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Trek Bicycle Baltimore Charles Village","Trek Bicycle Baltimore Charles Village","3220 Saint Paul St.","Baltimore","Baltimore city","MD","21218","4437597078","0","","","39.3272105102041","-76.6160686122449","2.61105822746331","E-Bike Batteries","false","true","Call or Check Online for Hours","Call2Recycle","false","false","false","false"
"Trek Bicycle Charles Village","Trek Bicycle Charles Village","3220 Saint Paul St.","Balitmore","Baltimore city","MD","21218","4437597078","0","","","39.3271714953255","-76.6160345637371","2.61354105010951","E-Bike Batteries","false","true","Call or Check Online for Hours","Call2Recycle","false","false","false","false"
"Shred Nations","Shred Nations (inside The UPS Store)","722 Dulaney Valley Rd","Towson","Baltimore","MD","21204","4106304672","0","Monday: 8:30 AM - 7:00 PM Tuesday: 8:30 AM - 7:00 PM Wednesday: 8:30 AM - 7:00 PM Thursday: 8:30 AM - 7:00 PM Friday: 8:30 AM - 7:00 PM Saturday: 9:30 AM - 5:00 PM Sunday: 12:00 PM - 4:00 PM ","http://www.shrednations.com/dropoff/location/towson/18eb1223-a19d-1d2b-b9ac-52854de2ef69","39.40238","-76.60213","2.63841274243324","Cell Phones; Computer (Recycling); Laptop Computers; Small Televisions; Documents to Shred; Video Game Consoles; PlayStation Consoles","true","true","Shred Nations offers document shredding, hard drive destruction, electronics recycling and more. Visit website for quotes and full list of services offered in your area. ","","false","false","false","false"
"Lowe's","","1400 Taylor Ave","Parkville","","MD","21234","4103725274","0","","https://newsroom.lowes.com/responsibility/operational-excellence/","39.384075","-76.5679792","2.64532499600367","Batteries (Rechargeable); Cell Phone Batteries; Li-Ion Batteries; Ni-Cd Batteries; Ni-MH Batteries; Small Sealed Lead Acid Batteries; Cell Phones","false","true","","Call2Recycle","false","false","false","false"
"Walmart","","1238 Putty Hill Ave #5","Towson","","MD","21286","4104944610","0","","https://www.walmart.com/","39.3952501","-76.5804291","2.65626445538018","","false","false","","","false","false","false","false"
"Goodwill Industries of the Chesapeake Inc. - Dell Reconnect Donation Site","","3101 Greenmount Avenue","Baltimore","","MD","21218","4104677505","0","","https://www.goodwillches.org/","39.3263133","-76.6092579","2.65880677880658","","false","false","","","false","false","false","false"
"Goodwill Industries of the Chesapeake Inc. - Dell Reconnect Donation Site","","3101 Greenmount Avenue","Baltimore","","MD","21218","4104677505","0","","https://www.goodwillches.org/","39.3263133","-76.6092579","2.65880677880658","","false","false","","","false","false","false","false"
"Black & Decker Consumer Services","Black & Decker Consumer Services","701 E Joppa Rd","Towson","Baltimore","MD","21286","8005446986","0","","http://blackanddecker.com/","39.39969","-76.58949","2.66606753438772","Cell Phones; Ni-Cd Batteries; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Video Game Consoles; PlayStation Consoles","false","true","The U.S. EPA estimates that more than 350 million rechargeable batteries are purchased annually in the U.S. Thanks to the environmental commitment of this location, its easy and free to recycle your batteries. Bring your rechargeable batteries to this location and look for the recycling box or ask an associate how you can do your part for the environment.","","false","false","false","false"
"Stanley Black & Decker","Stanley Black & Decker","701 E Joppa Rd","Towson","Baltimore","MD","21286","4107163900","0","","http://www.stanleyblackanddecker.com/","39.39969","-76.58949","2.66606753438772","Cell Phones; Ni-Cd Batteries; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Video Game Consoles; PlayStation Consoles","false","true","The U.S. EPA estimates that more than 350 million rechargeable batteries are purchased annually in the U.S. Thanks to the environmental commitment of this location, its easy and free to recycle your batteries. Bring your rechargeable batteries to this location and look for the recycling box or ask an associate how you can do your part for the environment.","","false","false","false","false"
"Goodwill Industries Waverly","Goodwill Industries Waverly","3101 Greenmount Ave","Baltimore","Baltimore City","MD","21218","4104677505","0","Monday: 9:00 AM - 6:00 PM Tuesday: 9:00 AM - 6:00 PM Wednesday: 9:00 AM - 6:00 PM Thursday: 10:00 AM - 7:00 PM Friday: 10:00 AM - 7:00 PM Saturday: 10:00 AM - 7:00 PM ","http://www.goodwillches.org/","39.32609","-76.60933","2.6741147505599","Bikes; Books (Reuse); Children's Toys; Clothing; Computer (Reuse); Gift Bags; Household Goods; Ornaments; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Pep Boys Auto","Pep Boys Auto","4621 Harford Rd","Baltimore","Baltimore City","MD","21214","8007372697","0","","http://www.pepboys.com","39.34217","-76.57004","2.67814298456135","Used Motor Oil; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
"Staples","Staples","803 Goucher Blvd ","Towson","Baltimore County","MD","21286","4103377212","0","Monday: 9:00 AM - 9:00 PM Tuesday: 9:00 AM - 9:00 PM Wednesday: 9:00 AM - 9:00 PM Thursday: 9:00 AM - 9:00 PM Friday: 9:00 AM - 9:00 PM Saturday: 10:00 AM - 7:00 PM Sunday: 11:00 AM - 6:00 PM ","https://www.staples.com/recycle","39.3975396","-76.5836796","2.68598261531415","AC Power Plugs; Batteries (Rechargeable); Cables & Connectors; Cell Phone Batteries; Cell Phones; Computer (Recycling); Hard Drives; Computer Monitors; Cameras; DVD Players/Blu-Ray Players/DVRs; Electronics; E-Readers; GPS Units; Headphones; Inkjet Printer Cartridges; Laptop Computers; Laser Toner Cartridges; Li-Ion Batteries; MP3 Players; Network Equipment; Ni-Cd Batteries; Ni-MH Batteries; Ni-Zn Batteries; Computer Peripherals; Portable Media Players; Printers/Scanners/Fax Machines; Small Electronics; Small Sealed Lead Acid Batteries; Stereo Equipment; Tablets; Telephones; UPS Batteries/Backup Systems; VCRs; Video Game Systems; Blu-Ray Players; Digital Converter Boxes; Video Game Consoles; PlayStation Consoles","false","true","NO TVs; Limit 6 CEDs per day; ","Sony, Vizio, OEM","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","4901 Harford Rd","Baltimore","Baltimore City","MD","21214","8002758777","0","","https://www.usps.com/","39.34538","-76.56714","2.6882329713287","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","US Post Office","4901 Harford Rd","Baltimore","Baltimore City","MD","21214","0","0","","https://www.usps.com/ship/recycle-through-usps.htm","39.34538","-76.56714","2.6882329713287","Inkjet Printer Cartridges; Video Game Consoles; PlayStation Consoles","false","true","Free, postage-paid Mail Back envelopes can be found on display in the lobby. There is no limit to the number of envelopes customers may take. The contents of the envelope must weigh less than 13 ounces and the envelope must be able to seal completely. For more details visit<a href="http://www.maxback.com/mxb-postoffice-collaboration" target="_blank">MaxBack</a>.","","false","false","false","false"
"USPS Post Office Box Lobby Recycling Program","US Post Office","919 W 34th St","Baltimore","Baltimore City","MD","21211","8002758777","0","","https://www.usps.com/","39.32848","-76.63182","2.74875598524197","Catalogs; Greeting Cards; Magazines; Paper (Mixed)","false","true","","","false","false","false","false"
"US Post Office","US Post Office","919 W 34th St","Baltimore","Baltimore City","MD","21211","0","0","","https://www.usps.com/ship/recycle-through-usps.htm","39.32848","-76.63182","2.74875598524197","Inkjet Printer Cartridges; Video Game Consoles; PlayStation Consoles","false","true","Free, postage-paid Mail Back envelopes can be found on display in the lobby. There is no limit to the number of envelopes customers may take. The contents of the envelope must weigh less than 13 ounces and the envelope must be able to seal completely. For more details visit<a href="http://www.maxback.com/mxb-postoffice-collaboration" target="_blank">MaxBack</a>.","","false","false","false","false"
"Hollins Organic Products, Inc.","Hollins Organic Products, Inc.","6247 Falls Rd","Baltimore","Baltimore","MD","21209","4108280210","4108237645","Monday: 7:00 AM - 4:30 PM Tuesday: 7:00 AM - 4:30 PM Wednesday: 7:00 AM - 4:30 PM Thursday: 7:00 AM - 4:30 PM Friday: 7:00 AM - 4:30 PM Saturday: 7:00 AM - 2:00 PM ","http://www.hollinsorganic.com/","39.38319","-76.65656","2.75705976369256","Leaves; Tree Trimmings; Wood; Video Game Consoles; PlayStation Consoles","false","true","Logs must be smaller than 18 inches in diameter and 4 feet in length.","","false","false","false","false"
"Best Buy Mobile","","825 Dulaney Valley Rd","Towson","","MD","21204","4108216160","0","","https://www.bestbuy.com/site/services/recycling/pcmcat149900050025.c?id=pcmcat149900050025","39.4042658","-76.5990278","2.79915450601237","","false","false","","","false","false","false","false"
"Little Shop of Hardware","Little Shop of Hardware","3252 Keswick Rd","Baltimore","Baltimore City","MD","21211","4104674631","0","Monday: 9:00 AM - 6:00 PM Tuesday: 9:00 AM - 6:00 PM Wednesday: 9:00 AM - 6:00 PM Thursday: 9:00 AM - 6:00 PM Friday: 9:00 AM - 6:00 PM Saturday: 1:00 AM - 5:00 PM ","http://www.littleshopofhardware.com/","39.32616","-76.62783","2.81976093455707","Cell Phones; Ni-Cd Batteries; Li-Ion Batteries; Ni-MH Batteries; Ni-Zn Batteries; Small Sealed Lead Acid Batteries; Video Game Consoles; PlayStation Consoles","false","true","The U.S. EPA estimates that more than 350 million rechargeable batteries are purchased annually in the U.S. Thanks to the environmental commitment of this location, its easy and free to recycle your batteries. Bring your rechargeable batteries to this location and look for the recycling box or ask an associate how you can do your part for the environment.","","false","false","false","false"
"Jiffy Lube","Jiffy Lube","5701 Harford Rd","Baltimore","Baltimore City","MD","21214","4102545823","0","Monday: 8:00 AM - 6:30 PM Tuesday: 8:00 AM - 6:30 PM Wednesday: 8:00 AM - 6:30 PM Thursday: 8:00 AM - 6:30 PM Friday: 8:00 AM - 6:30 PM ","http://www.jiffylube.com/","39.35429","-76.55964","2.82530660118461","Antifreeze; Used Motor Oil; Video Game Consoles; PlayStation Consoles","false","true","","","false","false","false","false"
